,transaction_id,transaction_datetime,customer_id,product_id,product_lvl1,product_lvl2,product_lvl3,product_lvl4,brand,price,description,rating,num_sold,quantity,unit_price,total_amount,payment_id,promotion_id,transaction_status,transaction_type,store_id
177,165.0,2022-12-10 04:28:29,95,68,Thương mại điện tử,Máy tính bảng,Samsung Tab,Samsung Galaxy Tab S7,Samsung,18000000,Samsung Galaxy Tab S7 - Màn hình AMOLED đẹp và bút S Pen tiện ích.,4.8,846,0,18000000,0,98.0,177.0,Đã tiếp nhận,Hoàn tiền,8483
178,166.0,2022-09-05 11:28:43,96,120,Tiêu dùng nhanh,Đồ ăn nhẹ,Bánh quy,Bánh quy socola,Sweet Treats,15000,Bánh quy socola Sweet Treats - Ăn vặt ngọt ngào và thơm ngon.,4.9,761,0,15000,0,99.0,,Đã giao hàng,Hoàn tiền,8286
179,167.0,2022-12-13 18:14:14,97,116,Thương mại điện tử,Máy ảnh,Máy ảnh DSLR,Canon EOS 90D,Canon,25000000,Máy ảnh Canon EOS 90D - Chụp ảnh chất lượng cao và quay video 4K.,4.7,1361,0,25000000,0,100.0,,Đang xử lý,Mua hàng,8129
180,168.0,2022-01-12 12:45:45,98,143,Sách,Sách tham khảo,Sách khoa học,Nguyên Lý Cơ Học,Giáo Dục,135000,Sách khoa học 'Nguyên Lý Cơ Học' - Tổng quan về cơ học cơ bản.,4.8,649,0,135000,0,101.0,,Thành công,Thẻ ghi nợ,8431
181,169.0,2022-05-09 03:28:48,99,43,Siêu thị đồ ăn,Thực phẩm đóng gói,Snack,Snack hạt điều,Nutty Bites,25000,Snack hạt điều Nutty Bites - Ăn vặt ngon miệng và bổ dưỡng.,2.7,1642,16,25000,400000,102.0,181.0,Đã hủy,Hoàn tiền,8732
182,170.0,2022-04-06 10:34:11,100,63,Đồ ăn,Thực phẩm đóng gói,Kẹo,Kẹo sữa dừa,Orion,12000,Kẹo sữa dừa Orion - Vị ngọt dịu dàng thơm mát.,4.6,1060,8,12000,96000,103.0,182.0,Đã hủy,Thẻ ghi nợ,8029
183,171.0,2022-04-06 10:34:11,100,53,Đồ chơi và Trò chơi,Búp bê,Búp bê Barbie,Búp bê Barbie dạo phố,Barbie,299000,Búp bê Barbie dạo phố - Bạn đồng hành đáng yêu của bé gái.,4.9,1232,1,299000,299000,103.0,183.0,Đã giao hàng,Thanh toán,8608
184,172.0,2022-04-06 10:34:11,100,132,Thương mại điện tử,Máy nghe nhạc,Tai nghe,Tai nghe không dây AirPods Pro,Apple,4000000,Tai nghe không dây AirPods Pro - Chất lượng âm thanh và chống ồn tốt.,2.7,200,12,4000000,48000000,103.0,,Đã tiếp nhận,Thẻ ghi nợ,8299
185,173.0,2022-04-06 10:34:11,100,114,Siêu thị đồ ăn,Thực phẩm đóng hộp,Sữa,Sữa đặc hộp,Nestle,25000,Sữa đặc hộp Nestle - Thơm ngon và bổ dưỡng.,2.3,218,4,25000,100000,103.0,185.0,Đã xác nhận,Hoàn tiền,8796
186,174.0,2022-04-06 10:34:11,100,71,Siêu thị,Đồ uống,Nước ép trái cây,Nước ép trái cây táo,Juice World,30000,Nước ép trái cây táo Juice World - Tươi mát và bổ dưỡng.,3.1,1447,16,30000,480000,103.0,,Đã xác nhận,Hoàn tiền,8804
187,175.0,2022-04-06 10:34:11,100,18,Rau củ,Rau,Ớt,Ớt chuông đỏ,Organic Veggies,25000,Ớt chuông đỏ Organic Veggies - Tươi ngon và giàu vitamin C.,1.6,512,0,25000,0,103.0,187.0,Đang xử lý,Thanh toán,8798
188,176.0,2022-04-06 10:34:11,100,6,Thương mại điện tử,Điện thoại di động,Điện thoại iPhone,iPhone 13 Pro,Apple,33000000,Điện thoại iPhone 13 Pro - Thiết kế tinh tế và hiệu năng mạnh mẽ.,4.9,1404,0,33000000,0,103.0,188.0,Đang xử lý,Thanh toán,8430
189,177.0,2022-04-06 10:34:11,100,144,Máy ảnh và Máy quay phim,Máy quay phim,Máy quay phim 4K,Máy quay phim 4K Panasonic Lumix GH5,Panasonic,27990000,Máy quay phim 4K Panasonic Lumix GH5 - Quay phim chuyên nghiệp.,4.9,1232,16,27990000,447840000,103.0,,Thành công,Thẻ ghi nợ,8544
190,178.0,2022-04-06 10:34:11,100,94,Đồ ăn,Thực phẩm đóng gói,Mì gói,Mì gói hương gà,Nissin,8000,Mì gói hương gà Nissin - Ăn liền nhanh chóng và tiện lợi.,,125,3,8000,24000,103.0,,Đã hoàn trả,Thẻ tín dụng,8474
191,179.0,2019-02-26 07:36:37,101,89,Máy giặt và Máy sấy,Máy giặt,Máy giặt cửa trước,Máy giặt cửa trước LG,LG,8990000,Máy giặt cửa trước LG - Giặt sạch và tiết kiệm năng lượng.,4.8,1076,5,8990000,44950000,104.0,191.0,Đã tiếp nhận,Thẻ tín dụng,8044
192,180.0,2022-12-15 23:03:48,102,84,Siêu thị đồ ăn,Thực phẩm đóng gói,Sữa chua,Sữa chua thanh long,Yogurt Delights,12000,Sữa chua thanh long Yogurt Delights - Kết hợp vị chua ngọt thơm lừng.,4.7,823,3,12000,36000,105.0,,Đang xử lý,Mua hàng,8225
193,181.0,2022-04-20 10:44:21,103,32,Đồ chơi và Trò chơi,Xếp hình,Xếp hình 3D,Xếp hình 3D Big Ben,Ravensburger,590000,Xếp hình 3D Big Ben Ravensburger - Giải trí và thư giãn cho cả gia đình.,2.6,657,0,590000,0,106.0,,Đang xử lý,Thanh toán,8636
194,182.0,2020-06-24 23:25:09,104,6,Thương mại điện tử,Điện thoại di động,Điện thoại iPhone,iPhone 13 Pro,Apple,33000000,Điện thoại iPhone 13 Pro - Thiết kế tinh tế và hiệu năng mạnh mẽ.,4.9,1404,10,33000000,330000000,107.0,194.0,Đã tiếp nhận,Mua hàng,8162
195,183.0,2022-02-25 05:07:05,105,127,Siêu thị đồ ăn,Thực phẩm đóng gói,Mì gói,Mì gói hương gà,Nissin,8000,Mì gói hương gà Nissin - Ăn liền nhanh chóng và tiện lợi.,4.7,519,0,8000,0,108.0,195.0,Đã giao hàng,Mua hàng,8834
196,184.0,2022-04-13 06:26:08,106,97,Siêu thị,Đồ uống,Bia,Bia Tiger,Tiger Beer,25000,Bia Tiger Tiger Beer - Vị đậm đà và thơm ngon.,4.8,183,0,25000,0,109.0,,Đang xử lý,Thanh toán,8435
197,185.0,2021-12-15 18:30:12,107,73,Thời trang Nam/Nữ,Quần jeans,Quần jeans skinny,Quần jeans skinny nam,Levi's,899000,Quần jeans skinny Levi's - Phong cách hiện đại và thời trang.,4.5,1041,1,899000,899000,110.0,,Đã hoàn trả,Hoàn tiền,8592
198,186.0,2021-09-10 02:24:34,108,137,Làm đẹp và Chăm sóc cá nhân,Máy tạo kiểu tóc,Máy tạo kiểu tóc 2 trong 1,Máy tạo kiểu tóc 2 trong 1 Philips,Philips,549000,Máy tạo kiểu tóc 2 trong 1 Philips - Tạo kiểu tóc dễ dàng.,4.7,977,13,549000,7137000,111.0,198.0,Đã tiếp nhận,Thanh toán,8046
199,187.0,2022-05-18 15:53:43,109,124,Quần áo,Áo sơ mi,Áo sơ mi nam,Áo sơ mi Uniqlo,Uniqlo,450000,Áo sơ mi Uniqlo - Thời trang và lịch sự.,,1168,0,450000,0,112.0,199.0,Đã giao hàng,Thanh toán,8637
200,188.0,2022-04-24 22:38:31,110,26,Siêu thị đồ ăn,Thực phẩm tươi sống,Hoa quả,Xoài,Tropical Fruits,30000,Xoài Tropical Fruits - Ngọt ngon và giàu vitamin C.,,1351,0,30000,0,113.0,,Thành công,Thẻ tín dụng,8055
201,189.0,2022-05-07 12:04:48,111,16,Siêu thị đồ ăn,Thực phẩm đông lạnh,Hải sản,Cá hồi tươi,Fresh Seafood,70000,Cá hồi tươi Fresh Seafood - Tươi ngon và giàu omega-3.,3.8,1205,11,70000,770000,114.0,201.0,Thành công,Thanh toán,8170
202,190.0,2022-01-20 14:39:01,112,20,Sách,Sách tự lực,Sách lập kế hoạch,Kế Hoạch Thành Công,Nhã Nam,89000,Sách lập kế hoạch 'Kế Hoạch Thành Công' - Hướng dẫn xây dựng kế hoạch đạt đích thành công.,4.9,1492,0,89000,0,115.0,202.0,Đã hoàn trả,Hoàn tiền,8976
203,191.0,2019-07-12 14:03:10,113,35,Sách,Sách tiểu thuyết,Tiểu thuyết kinh dị,It,Stephen King,125000,Tiểu thuyết kinh dị 'It' của Stephen King - Cuốn sách kinh dị và căng thẳng.,4.7,544,0,125000,0,116.0,,Đã giao hàng,Hoàn tiền,8714
204,192.0,2020-06-29 03:09:21,114,120,Tiêu dùng nhanh,Đồ ăn nhẹ,Bánh quy,Bánh quy socola,Sweet Treats,15000,Bánh quy socola Sweet Treats - Ăn vặt ngọt ngào và thơm ngon.,4.9,761,4,15000,60000,117.0,204.0,Đang xử lý,Thẻ ghi nợ,8055
205,193.0,2020-11-14 13:19:08,115,121,Điện gia dụng,Máy lọc không khí,Máy lọc không khí Sharp,Máy lọc không khí Sharp KI-A60E-W,Sharp,2899000,Máy lọc không khí Sharp KI-A60E-W - Lọc sạch không khí trong nhà.,4.6,1352,2,2899000,5798000,118.0,,Thành công,Thanh toán,8661
206,194.0,2022-03-27 06:34:15,116,26,Siêu thị đồ ăn,Thực phẩm tươi sống,Hoa quả,Xoài,Tropical Fruits,30000,Xoài Tropical Fruits - Ngọt ngon và giàu vitamin C.,,1351,14,30000,420000,119.0,206.0,Đã giao hàng,Thẻ tín dụng,8044
207,195.0,2022-12-06 20:38:46,117,115,Đồ ăn,Thực phẩm đóng hộp,Thịt xông khói,Thịt xông khói Gà,Delimondo,65000,Thịt xông khói Gà Delimondo - Hương vị đặc trưng của Philippines.,4.6,1950,0,65000,0,120.0,207.0,Thành công,Thẻ tín dụng,8029
208,196.0,2022-11-28 05:23:09,118,122,Sách,Sách tự lực,Sách phát triển bản thân,Đọc Vị Bất Kỳ Ai,David J. Lieberman,78000,Sách phát triển bản thân 'Đọc Vị Bất Kỳ Ai' của David J. Lieberman - Kỹ năng đọc tâm lý người khác.,5.0,1181,0,78000,0,121.0,,Đã tiếp nhận,Mua hàng,8504
209,197.0,2022-11-28 05:23:09,118,7,Siêu thị,Thực phẩm đóng gói,Gạo,Gạo thơm,Premium Rice,45000,Gạo thơm Premium Rice - Thơm ngon và đậm đà hương vị.,4.9,344,15,45000,675000,121.0,,Đã hoàn trả,Thẻ ghi nợ,8346
210,198.0,2022-11-28 05:23:09,118,125,Siêu thị,Thực phẩm tươi sống,Thịt lợn,Thịt lợn tươi,Local Meats,120000,Thịt lợn tươi Local Meats - Tươi ngon và thơm ngon.,4.6,952,2,120000,240000,121.0,210.0,Đang xử lý,Mua hàng,8982
211,199.0,2022-11-28 05:23:09,118,80,Tiêu dùng nhanh,Đồ ăn nhanh,Hamburger,Hamburger bò,Fast Food Co.,45000,Hamburger bò Fast Food Co. - Ăn nhanh và ngon miệng.,3.0,1513,12,45000,540000,121.0,211.0,Thành công,Thẻ ghi nợ,8566
212,200.0,2022-11-28 05:23:09,118,2,Tiêu dùng nhanh,Đồ ăn nhanh,Mỳ tôm,Mỳ tôm hải sản,Instant Noodles,10000,Mỳ tôm hải sản Instant Noodles - Ăn nhanh tiện lợi và thơm ngon.,4.6,290,1,10000,10000,121.0,212.0,Đang xử lý,Thanh toán trực tuyến,8217
213,201.0,2022-11-04 03:38:23,119,101,Siêu thị,Thực phẩm đóng hộp,Nước mắm,Nước mắm Phú Quốc,Phu Quoc Fish Sauce,45000,Nước mắm Phú Quốc - Hương vị đặc trưng và thơm ngon.,4.6,205,0,45000,0,122.0,213.0,Đã hoàn trả,Thanh toán,8723
214,202.0,2022-11-04 03:38:23,119,140,Sách,Sách tiểu thuyết,Tiểu thuyết tình yêu,Người Đàn Bà Bí Ẩn,Kim Đồng,79000,Tiểu thuyết tình yêu 'Người Đàn Bà Bí Ẩn' - Câu chuyện lãng mạn và cảm động.,5.0,572,6,79000,474000,122.0,,Đã tiếp nhận,Thẻ ghi nợ,8835
215,203.0,2022-11-04 03:38:23,119,37,Giày dép và Phụ kiện,Giày cao gót,Giày cao gót nữ,Giày cao gót nữ mũi nhọn,Jimmy Choo,7599000,Giày cao gót nữ mũi nhọn Jimmy Choo - Sự thanh lịch và quyến rũ.,,1738,1,7599000,7599000,122.0,,Đã giao hàng,Thẻ tín dụng,8602
216,204.0,2022-11-04 03:38:23,119,143,Sách,Sách tham khảo,Sách khoa học,Nguyên Lý Cơ Học,Giáo Dục,135000,Sách khoa học 'Nguyên Lý Cơ Học' - Tổng quan về cơ học cơ bản.,4.8,649,0,135000,0,122.0,216.0,Đang xử lý,Thanh toán trực tuyến,8864
217,205.0,2022-11-04 03:38:23,119,140,Sách,Sách tiểu thuyết,Tiểu thuyết tình yêu,Người Đàn Bà Bí Ẩn,Kim Đồng,79000,Tiểu thuyết tình yêu 'Người Đàn Bà Bí Ẩn' - Câu chuyện lãng mạn và cảm động.,5.0,572,4,79000,316000,122.0,,Đang xử lý,Thẻ tín dụng,8557
218,206.0,2022-11-04 03:38:23,119,145,Sách,Sách triết học,Triết lý cuộc sống,Từ Tốt Đến Vĩ Đại,Jim Collins,89000,Sách triết học 'Từ Tốt Đến Vĩ Đại' của Jim Collins - Cuốn sách giúp doanh nghiệp phát triển và thành công.,4.7,1119,0,89000,0,122.0,,Đã giao hàng,Thanh toán trực tuyến,8335
219,207.0,2022-11-04 03:38:23,119,95,Đồ ăn,Thực phẩm đông lạnh,Hải sản,Tôm sú,Fresh Seafood,100000,Tôm sú Fresh Seafood - Tươi ngon và thơm ngon.,4.9,18,6,100000,600000,122.0,219.0,Đã xác nhận,Hoàn tiền,8853
220,208.0,2022-11-04 03:38:23,119,75,Siêu thị,Thực phẩm tươi sống,Trứng,Trứng gà đồng,Free-range Eggs,25000,Trứng gà đồng Free-range Eggs - Tươi ngon và dinh dưỡng cao.,4.7,821,3,25000,75000,122.0,,Đã xác nhận,Mua hàng,8540
221,209.0,2022-11-04 03:38:23,119,13,Thể thao và Dã ngoại,Balo leo núi,Balo leo núi phong cách,Balo leo núi The North Face,The North Face,1990000,Balo leo núi The North Face - Đối tác đáng tin cậy trên mỗi cuộc hành trình.,4.8,854,13,1990000,25870000,122.0,,Đang xử lý,Thanh toán trực tuyến,8271
222,210.0,2022-11-04 03:38:23,119,89,Máy giặt và Máy sấy,Máy giặt,Máy giặt cửa trước,Máy giặt cửa trước LG,LG,8990000,Máy giặt cửa trước LG - Giặt sạch và tiết kiệm năng lượng.,4.8,1076,1,8990000,8990000,122.0,,Đã giao hàng,Mua hàng,8858
223,211.0,2022-12-24 05:15:09,120,119,Máy lọc không khí và Máy tạo ẩm,Máy tạo ẩm,Máy tạo ẩm Electrolux,Máy tạo ẩm Electrolux EHU-3710D,Electrolux,2290000,Máy tạo ẩm Electrolux EHU-3710D - Tạo độ ẩm phòng nhanh chóng.,2.9,189,2,2290000,4580000,123.0,223.0,Đã hủy,Thanh toán,8678
224,212.0,2021-02-25 21:30:03,121,97,Siêu thị,Đồ uống,Bia,Bia Tiger,Tiger Beer,25000,Bia Tiger Tiger Beer - Vị đậm đà và thơm ngon.,4.8,183,2,25000,50000,129.0,,Đã tiếp nhận,Thanh toán,8431
225,212.0,2021-02-25 21:30:03,121,135,Rau củ,Rau,Cải bó xôi,Cải bó xôi xanh,Natural Harvest,18000,Cải bó xôi xanh Natural Harvest - Tươi ngon và giàu vitamin K.,4.5,410,0,18000,0,128.0,225.0,Đã tiếp nhận,Mua hàng,8715
226,214.0,2021-02-25 21:30:03,121,145,Sách,Sách triết học,Triết lý cuộc sống,Từ Tốt Đến Vĩ Đại,Jim Collins,89000,Sách triết học 'Từ Tốt Đến Vĩ Đại' của Jim Collins - Cuốn sách giúp doanh nghiệp phát triển và thành công.,4.7,1119,2,89000,178000,124.0,,Thành công,Mua hàng,8063
227,213.0,2021-02-25 21:30:03,121,32,Đồ chơi và Trò chơi,Xếp hình,Xếp hình 3D,Xếp hình 3D Big Ben,Ravensburger,590000,Xếp hình 3D Big Ben Ravensburger - Giải trí và thư giãn cho cả gia đình.,2.6,657,15,590000,8850000,124.0,,Đã tiếp nhận,Hoàn tiền,8288
228,212.0,2021-02-25 21:30:03,121,108,Thương mại điện tử,Điện thoại di động,Điện thoại Samsung,Samsung Galaxy S21,Samsung,25000000,Điện thoại Samsung Galaxy S21 - Màn hình AMOLED đẹp và camera chất lượng cao.,4.8,1591,0,25000000,0,124.0,228.0,Đã giao hàng,Mua hàng,8074
229,212.0,2021-02-25 21:30:03,121,142,Siêu thị đồ ăn,Đồ uống,Nước ngọt,Nước ngọt Coca-Cola,Coca-Cola,12000,Nước ngọt Coca-Cola - Hương vị cổ điển và sảng khoái.,5.0,23,6,12000,72000,128.0,229.0,Thành công,Mua hàng,8293
230,215.0,2022-03-14 10:25:13,122,67,Siêu thị,Thực phẩm đóng hộp,Nước mắm,Nước mắm Phú Quốc,Phu Quoc Fish Sauce,45000,Nước mắm Phú Quốc - Hương vị đặc trưng và thơm ngon.,4.6,983,0,45000,0,131.0,230.0,Đã giao hàng,Thanh toán trực tuyến,8934
231,216.0,2022-03-14 10:25:13,122,73,Thời trang Nam/Nữ,Quần jeans,Quần jeans skinny,Quần jeans skinny nam,Levi's,899000,Quần jeans skinny Levi's - Phong cách hiện đại và thời trang.,4.5,1041,0,899000,0,131.0,231.0,Đang xử lý,Thanh toán,8143
232,217.0,2022-03-14 10:25:13,122,24,Máy lọc không khí và Máy tạo ẩm,Máy lọc không khí,Máy lọc không khí Xiaomi,Máy lọc không khí Xiaomi Mi Air Purifier 3H,Xiaomi,2699000,Máy lọc không khí Xiaomi Mi Air Purifier 3H - Lọc không khí hiệu quả.,4.5,80,0,2699000,0,134.0,232.0,Đang xử lý,Thanh toán,8724
233,215.0,2022-03-14 10:25:13,122,50,Quần áo,Áo thun,Áo thun nữ,Áo thun nữ H&M,H&M,150000,Áo thun nữ H&M - Thời trang và thoải mái.,4.6,933,8,150000,1200000,132.0,233.0,Đang xử lý,Thẻ ghi nợ,8883
234,215.0,2022-03-14 10:25:13,122,45,Rau củ,Củ,Khoai tây,Khoai tây tím,Garden Fresh,25000,Khoai tây tím Garden Fresh - Tươi ngon và giàu chất chống oxy hóa.,4.8,303,13,25000,325000,131.0,,Thành công,Thẻ tín dụng,8331
235,219.0,2022-03-14 10:25:13,122,101,Siêu thị,Thực phẩm đóng hộp,Nước mắm,Nước mắm Phú Quốc,Phu Quoc Fish Sauce,45000,Nước mắm Phú Quốc - Hương vị đặc trưng và thơm ngon.,4.6,205,3,45000,135000,132.0,,Đã tiếp nhận,Mua hàng,8862
236,220.0,2022-03-03 23:28:09,123,41,Thiết bị điện tử,Thiết bị chơi game,Thiết bị chơi game Nintendo Switch,Thiết bị chơi game Nintendo Switch OLED,Nintendo,8990000,Thiết bị chơi game Nintendo Switch OLED - Trải nghiệm game di động chất lượng cao.,4.6,1357,3,8990000,26970000,135.0,,Thành công,Thanh toán,8239
237,221.0,2020-08-03 19:47:22,124,10,Quần áo,Quần jeans,Quần jeans nam,Quần jeans nam Levi's,Levi's,800000,Quần jeans nam Levi's - Chất liệu và kiểu dáng đẳng cấp.,4.8,618,5,800000,4000000,136.0,,Đã tiếp nhận,Thẻ ghi nợ,8264
238,222.0,2020-08-03 19:47:22,124,23,Siêu thị đồ ăn,Đồ uống,Nước ép trái cây,Nước ép trái cây cam,Juice World,35000,Nước ép trái cây cam Juice World - Tươi mát và bổ dưỡng.,,1198,1,35000,35000,136.0,238.0,Đã xác nhận,Mua hàng,8757
239,223.0,2020-08-03 19:47:22,124,134,Quần áo,Áo khoác,Áo khoác nam,Áo khoác nam North Face,The North Face,1200000,Áo khoác nam The North Face - Chống nước và ấm áp.,4.9,509,6,1200000,7200000,136.0,,Thành công,Thẻ ghi nợ,8687
240,224.0,2020-08-03 19:47:22,124,30,Siêu thị đồ ăn,Thực phẩm đóng hộp,Thịt xông khói,Thịt xông khói Gà,Delimondo,65000,Thịt xông khói Gà Delimondo - Hương vị đặc trưng của Philippines.,5.0,726,5,65000,325000,136.0,,Đã tiếp nhận,Thẻ tín dụng,8210
241,225.0,2020-08-03 19:47:22,124,88,Thương mại điện tử,Máy tính xách tay,Laptop Dell,Laptop Dell XPS 13,Dell,32000000,Laptop Dell XPS 13 - Mỏng nhẹ và hiệu năng cao.,5.0,205,4,32000000,128000000,136.0,241.0,Đã giao hàng,Mua hàng,8482
242,226.0,2020-08-03 19:47:22,124,12,Phụ kiện điện thoại,Ốp lưng điện thoại,Ốp lưng điện thoại iPhone,Ốp lưng điện thoại iPhone Silicone,Apple,490000,Ốp lưng điện thoại iPhone Silicone - Bảo vệ an toàn cho iPhone.,4.7,397,17,490000,8330000,136.0,242.0,Đã tiếp nhận,Hoàn tiền,8613
243,227.0,2020-08-03 19:47:22,124,25,Tiêu dùng nhanh,Đồ ăn nhẹ,Kẹo,Kẹo caramen,Candy World,8000,Kẹo caramen Candy World - Vị ngọt dịu dàng và thơm ngon.,5.0,213,3,8000,24000,136.0,243.0,Đã giao hàng,Thanh toán,8589
244,228.0,2020-08-03 19:47:22,124,64,Laptop và Máy tính,Máy tính bảng,iPad,iPad Air,Apple,16990000,Apple iPad Air 10.9-inch - Máy tính bảng siêu mỏng và nhẹ.,4.8,1773,18,16990000,305820000,136.0,,Đã hoàn trả,Thẻ tín dụng,8494
245,229.0,2022-05-18 10:04:17,125,88,Thương mại điện tử,Máy tính xách tay,Laptop Dell,Laptop Dell XPS 13,Dell,32000000,Laptop Dell XPS 13 - Mỏng nhẹ và hiệu năng cao.,5.0,205,0,32000000,0,137.0,245.0,Đã hủy,Thanh toán trực tuyến,8571
246,229.0,2022-05-18 10:04:17,125,49,Siêu thị đồ ăn,Thực phẩm tươi sống,Hải sản,Tôm sú,Fresh Seafood,100000,Tôm sú Fresh Seafood - Tươi ngon và thơm ngon.,3.2,1670,2,100000,200000,138.0,,Đã xác nhận,Thẻ tín dụng,8017
247,230.0,2022-12-06 12:14:01,126,102,Siêu thị,Thực phẩm đóng hộp,Sữa đặc,Sữa đặc hộp pha,Nestle,35000,Sữa đặc hộp pha Nestle - Thơm ngon và bổ dưỡng.,4.8,472,0,35000,0,139.0,,Đã giao hàng,Mua hàng,8258
248,231.0,2017-05-02 18:41:17,127,37,Giày dép và Phụ kiện,Giày cao gót,Giày cao gót nữ,Giày cao gót nữ mũi nhọn,Jimmy Choo,7599000,Giày cao gót nữ mũi nhọn Jimmy Choo - Sự thanh lịch và quyến rũ.,,1738,5,7599000,37995000,140.0,248.0,Đã giao hàng,Mua hàng,8155
249,232.0,2017-09-01 09:41:31,128,57,Sách,Sách tiểu thuyết,Tiểu thuyết khoa học viễn tưởng,Thế Giới Mới,Hội Nhà Văn,109000,Tiểu thuyết khoa học viễn tưởng 'Thế Giới Mới' - Cuốn sách gây cấn và đầy bất ngờ.,,721,1,109000,109000,141.0,,Đã giao hàng,Thẻ tín dụng,8305
250,233.0,2020-12-28 21:07:25,129,107,Đèn trang trí và Chiếu sáng,Bóng đèn LED,Bóng đèn LED RGB,Bóng đèn LED RGB Xiaomi,Xiaomi,199000,Bóng đèn LED RGB Xiaomi - Tùy chỉnh ánh sáng theo ý muốn.,4.6,736,6,199000,1194000,142.0,,Đã giao hàng,Thẻ tín dụng,8198
251,234.0,2022-07-20 03:01:42,130,23,Siêu thị đồ ăn,Đồ uống,Nước ép trái cây,Nước ép trái cây cam,Juice World,35000,Nước ép trái cây cam Juice World - Tươi mát và bổ dưỡng.,,1198,0,35000,0,143.0,251.0,Đã giao hàng,Hoàn tiền,8197
252,235.0,2020-06-24 20:04:19,131,27,Điện thoại di động,Smartphone,Galaxy,Galaxy S21,Samsung,17990000,Samsung Galaxy S21 128GB - Sự tiếp nối xuất sắc trong dòng Galaxy S.,4.7,1554,1,17990000,17990000,144.0,252.0,Đang xử lý,Mua hàng,8459
253,236.0,2022-07-25 21:03:20,132,137,Làm đẹp và Chăm sóc cá nhân,Máy tạo kiểu tóc,Máy tạo kiểu tóc 2 trong 1,Máy tạo kiểu tóc 2 trong 1 Philips,Philips,549000,Máy tạo kiểu tóc 2 trong 1 Philips - Tạo kiểu tóc dễ dàng.,4.7,977,0,549000,0,145.0,,Đang xử lý,Hoàn tiền,8620
254,237.0,2022-06-14 22:35:44,133,35,Sách,Sách tiểu thuyết,Tiểu thuyết kinh dị,It,Stephen King,125000,Tiểu thuyết kinh dị 'It' của Stephen King - Cuốn sách kinh dị và căng thẳng.,4.7,544,0,125000,0,146.0,254.0,Thành công,Thanh toán,8131
255,238.0,2022-05-16 16:54:11,134,26,Siêu thị đồ ăn,Thực phẩm tươi sống,Hoa quả,Xoài,Tropical Fruits,30000,Xoài Tropical Fruits - Ngọt ngon và giàu vitamin C.,,1351,0,30000,0,147.0,255.0,Đã hoàn trả,Thanh toán trực tuyến,8715
256,239.0,2020-08-04 20:28:33,135,74,Siêu thị,Thực phẩm tươi sống,Thịt lợn,Thịt lợn tươi,Local Meats,120000,Thịt lợn tươi Local Meats - Tươi ngon và thơm ngon.,3.3,836,1,120000,120000,148.0,256.0,Đã giao hàng,Thẻ tín dụng,8181
257,240.0,2022-12-29 22:24:14,136,105,Siêu thị,Đồ uống,Nước ép trái cây,Nước ép trái cây táo,Juice World,30000,Nước ép trái cây táo Juice World - Tươi mát và bổ dưỡng.,,744,0,30000,0,149.0,,Đã giao hàng,Mua hàng,8446
258,241.0,2022-11-07 00:23:42,137,105,Siêu thị,Đồ uống,Nước ép trái cây,Nước ép trái cây táo,Juice World,30000,Nước ép trái cây táo Juice World - Tươi mát và bổ dưỡng.,,744,0,30000,0,150.0,258.0,Đã xác nhận,Thẻ tín dụng,8037
259,242.0,2022-05-23 01:34:45,138,55,Thời trang Nam/Nữ,Áo khoác,Áo khoác dù,Áo khoác dù thể thao,Nike,1099000,Áo khoác dù thể thao Nike - Thích hợp cho các hoạt động thể thao ngoài trời.,2.1,1634,12,1099000,13188000,151.0,,Đã hủy,Hoàn tiền,8638
260,243.0,2020-02-06 22:55:17,139,44,Siêu thị,Thực phẩm đóng gói,Gạo,Gạo thơm,Premium Rice,45000,Gạo thơm Premium Rice - Thơm ngon và đậm đà hương vị.,4.9,957,2,45000,90000,152.0,,Thành công,Hoàn tiền,8514
261,244.0,2022-04-19 10:43:01,140,61,Siêu thị,Thực phẩm đóng gói,Bánh mỳ,Bánh mỳ sữa,Bakery Delights,15000,Bánh mỳ sữa Bakery Delights - Ăn sáng ngon lành và no nê.,2.0,801,0,15000,0,153.0,261.0,Đã hủy,Thẻ tín dụng,8596
262,245.0,2022-04-12 10:31:44,141,55,Thời trang Nam/Nữ,Áo khoác,Áo khoác dù,Áo khoác dù thể thao,Nike,1099000,Áo khoác dù thể thao Nike - Thích hợp cho các hoạt động thể thao ngoài trời.,2.1,1634,0,1099000,0,154.0,262.0,Đã giao hàng,Mua hàng,8117
263,246.0,2022-01-10 00:14:44,142,111,Siêu thị,Thực phẩm đóng hộp,Mì gói,Mì gói hải sản,Instant Noodles,12000,Mì gói hải sản Instant Noodles - Ăn nhanh tiện lợi và thơm ngon.,4.6,906,16,12000,192000,155.0,,Đã giao hàng,Mua hàng,8979
264,246.0,2022-01-10 00:14:44,142,42,Thể thao và Dã ngoại,Gậy golf,Gậy golf nam,Gậy golf nam Callaway Epic Speed,Callaway,3499000,Gậy golf nam Callaway Epic Speed - Đánh bóng xa và chính xác.,,592,0,3499000,0,156.0,264.0,Thành công,Mua hàng,8507
